,EpochLoss
0,4.516823768615723
1,4.288901090621948
2,4.077026844024658
3,3.914508104324341
4,3.7357884645462036
5,3.5852640867233276
6,3.455764412879944
7,3.276520848274231
8,3.1364623308181763
9,3.006203770637512
10,2.8798478841781616
11,2.768097400665283
12,2.6042349338531494
13,2.504814624786377
14,2.399077296257019
15,2.270881175994873
16,2.1690632104873657
17,2.056344985961914
18,1.937246024608612
19,1.8329219818115234
20,1.6987838745117188
21,1.5989500880241394
22,1.4910945296287537
23,1.3846184015274048
24,1.2348667979240417
25,1.1318926811218262
26,1.0035131573677063
27,0.8820399940013885
28,0.7874515652656555
29,0.6744899451732635
30,0.5824019610881805
31,0.49230997264385223
32,0.4075811058282852
33,0.34425172209739685
34,0.27732086181640625
35,0.2358831688761711
36,0.20071924477815628
37,0.17619258910417557
38,0.16034572571516037
39,0.14990108460187912
40,0.1356727033853531
41,0.13199663162231445
42,0.12359563261270523
43,0.10987816751003265
44,0.11370854452252388
45,0.10867658630013466
46,0.10749373584985733
47,0.10374847054481506
48,0.09875405952334404
49,0.09828689694404602
50,0.09457114338874817
51,0.09632410109043121
52,0.08925499022006989
53,0.08814852684736252
54,0.08418919518589973
55,0.08488530665636063
56,0.08653955534100533
57,0.07969796657562256
58,0.08156827464699745
59,0.08324407041072845
60,0.08027851954102516
61,0.07665729522705078
62,0.07778865098953247
63,0.07191625609993935
64,0.07217937707901001
65,0.07011361420154572
66,0.07226476445794106
67,0.06799479573965073
68,0.06588402390480042
69,0.06588917598128319
70,0.06414663791656494
71,0.06374220177531242
72,0.06417153030633926
73,0.06551670469343662
74,0.05880662426352501
75,0.05668511055409908
76,0.0574045367538929
77,0.058921054005622864
78,0.055053096264600754
79,0.05565329268574715
80,0.056236373260617256
81,0.052750809118151665
82,0.05192646197974682
83,0.04892393574118614
84,0.048590684309601784
85,0.048443324863910675
86,0.04770380072295666
87,0.044393301010131836
88,0.04553656466305256
89,0.04469479061663151
90,0.04320270195603371
91,0.04213174432516098
92,0.041608670726418495
93,0.04048812575638294
94,0.03891845606267452
95,0.03764799237251282
96,0.03660842962563038
97,0.037390900775790215
98,0.03546738252043724
99,0.03421448916196823
