,EpochLoss
0,7.230929374694824
1,4.587518215179443
2,2.474961280822754
3,1.200598120689392
4,0.4329270124435425
5,0.12175474315881729
6,0.0690121203660965
7,0.07211986184120178
8,0.06974539160728455
9,0.06286066770553589
10,0.05159773677587509
11,0.03913016617298126
12,0.028304127976298332
13,0.02117801085114479
14,0.01891435496509075
15,0.013695802539587021
16,0.008603869006037712
17,0.005290347617119551
18,0.004267589189112186
19,0.003183548105880618
20,0.0016440172912552953
21,0.0008820343646220863
22,0.0005743874353356659
23,0.0004957213532179594
24,0.0003521571052260697
25,0.00021219068730715662
26,0.0001685354654910043
27,0.00013335935364011675
28,8.900891407392919e-05
29,5.704075374524109e-05
30,3.972518243244849e-05
31,3.22533305734396e-05
32,3.083674528170377e-05
33,3.3016796805895865e-05
34,3.611266947700642e-05
35,3.67847278539557e-05
36,3.376041058800183e-05
37,2.8965512683498673e-05
38,2.4447439500363544e-05
39,2.0824858438572846e-05
40,1.7984817532123998e-05
41,1.5702824384788983e-05
42,1.3806256902171299e-05
43,1.2185145351395477e-05
44,1.077497836377006e-05
45,9.541315193928313e-06
46,8.46350121719297e-06
47,7.525471119151916e-06
48,6.711988135066349e-06
49,6.006813237036113e-06
50,5.394604613684351e-06
51,4.861118213739246e-06
52,4.394767984194914e-06
53,3.985394414485199e-06
54,3.6256544717616634e-06
55,3.308904297227855e-06
56,3.029939762200229e-06
57,2.78423090094293e-06
58,2.567601313785417e-06
59,2.3769332528900122e-06
60,2.2085484943090705e-06
61,2.0599168237822596e-06
62,1.9283604615338845e-06
63,1.8119967535312753e-06
64,1.7084412320400588e-06
65,1.6161927760549588e-06
66,1.5337799368353444e-06
67,1.4596126902688411e-06
68,1.3931023659097264e-06
69,1.3328946124602226e-06
70,1.27825342133292e-06
71,1.22853055017913e-06
72,1.1831375559268054e-06
73,1.1415145309001673e-06
74,1.1034557019229396e-06
75,1.0681948197088786e-06
76,1.0355556696595158e-06
77,1.0054200174636208e-06
78,9.774054205990979e-07
79,9.513347549727769e-07
80,9.269431870961853e-07
81,9.041127668751869e-07
82,8.82755216480291e-07
83,8.625463578937342e-07
84,8.435748100055207e-07
85,8.257815693468729e-07
86,8.089603511507448e-07
87,7.929049843369285e-07
88,7.777628638905298e-07
89,7.634751000296092e-07
90,7.496879561585956e-07
91,7.36607773887954e-07
92,7.243231152642693e-07
93,7.123917953322234e-07
94,7.00961379607179e-07
95,6.901200322317891e-07
96,6.796617526561022e-07
97,6.697631533825188e-07
98,6.600706683457247e-07
99,6.508495857815433e-07
100,6.420409590646159e-07
101,6.332323323476885e-07
102,6.249833290894458e-07
103,6.168522190819203e-07
104,6.091924547035887e-07
105,6.016799716235255e-07
106,5.94432606249029e-07
107,5.873030772818311e-07
108,5.805271712233662e-07
109,5.738100412600033e-07
110,5.672108045473578e-07
111,5.609061872746679e-07
112,5.547487376134086e-07
113,5.48797629562614e-07
114,5.42964301075699e-07
115,5.372194777919503e-07
116,5.317396016835119e-07
117,5.262597824184923e-07
118,5.21045251389296e-07
119,5.157422151569335e-07
120,5.107042966301378e-07
121,5.057842145106406e-07
122,5.010114705328306e-07
123,4.96150335038692e-07
124,4.915544309369579e-07
125,4.87017302930326e-07
126,4.825097335015016e-07
127,4.781199436365569e-07
128,4.7384799017891055e-07
129,4.695171753610339e-07
130,4.6551039645237324e-07
131,4.6141522602738405e-07
132,4.5749681021334254e-07
133,4.5351950461736124e-07
134,4.496600354286784e-07
135,4.4585945602193533e-07
136,4.420588766151923e-07
137,4.3846455355378566e-07
138,4.347818389760505e-07
139,4.313052954785235e-07
140,4.2782883724612475e-07
141,4.244407136866357e-07
142,4.2096422703252756e-07
143,4.176350500983972e-07
144,4.145120726661844e-07
145,4.111534224193747e-07
146,4.0808939161252056e-07
147,4.0502530396224756e-07
148,4.019023549517442e-07
149,3.988972707702487e-07
150,3.9600999457434227e-07
151,3.9297543708016747e-07
152,3.901470222444914e-07
153,3.873186926739436e-07
154,3.8431355164902925e-07
155,3.817503682057577e-07
156,3.7892201021350047e-07
157,3.7609365222124325e-07
158,3.7353041193455283e-07
159,3.709672284912813e-07
160,3.683745717353304e-07
161,3.6572296835402085e-07
162,3.6315975648903986e-07
163,3.6068493614038744e-07
164,3.5823958910441434e-07
165,3.558236585377017e-07
166,3.5343725812708726e-07
167,3.5108024576402386e-07
168,3.486643720407301e-07
169,3.4636630630302534e-07
170,3.4395043257973157e-07
171,3.417407583583554e-07
172,3.3947213751162053e-07
173,3.3732138149389357e-07
174,3.351411805851967e-07
175,3.330198978801491e-07
176,3.30898586753392e-07
177,3.288067489393143e-07
178,3.2665604976500617e-07
179,3.2465257504554756e-07
180,3.225607940748887e-07
181,3.207046574971173e-07
182,3.1867170946497936e-07
183,3.1672720979258884e-07
184,3.14753236807519e-07
185,3.128676553387777e-07
186,3.1095257213564764e-07
187,3.090670190886158e-07
188,3.072697722927842e-07
189,3.0547258234037145e-07
190,3.035869724499207e-07
191,3.018192273884779e-07
192,3.0005148232703505e-07
193,2.984016020946001e-07
194,2.966927752368065e-07
195,2.9483661023732566e-07
196,2.932751499429287e-07
197,2.914190133651573e-07
198,2.8988691269660194e-07
199,2.881191676351591e-07
