,EpochLoss
0,7.198580741882324
1,4.471765041351318
2,2.44425368309021
3,1.1081304550170898
4,0.3447616398334503
5,0.10645560175180435
6,0.07004861533641815
7,0.05937114357948303
8,0.03821050748229027
9,0.01986049860715866
10,0.010596174746751785
11,0.003069912549108267
12,0.0006312236655503511
13,0.0002939804980996996
14,0.00012182239152025431
15,5.556454561883584e-05
16,3.993983773398213e-05
17,4.142130637774244e-05
18,4.459689080249518e-05
19,4.790151433553547e-05
20,5.2096063882345334e-05
21,4.234585867379792e-05
22,2.5699480829644017e-05
23,1.5978541341610253e-05
24,1.1217404789931607e-05
25,8.928979696065653e-06
26,8.04062256065663e-06
27,7.771701348247007e-06
28,7.280914815055439e-06
29,6.142730853753164e-06
30,4.6985728658910375e-06
31,3.4516181131039048e-06
32,2.575276766947354e-06
33,2.006923523367732e-06
34,1.6441036905234796e-06
35,1.405772991347476e-06
36,1.243167730535788e-06
37,1.1282227205811068e-06
38,1.0428882433188846e-06
39,9.7279473720846e-07
40,9.120061008616176e-07
41,8.52915604809823e-07
42,7.925186764623504e-07
43,7.291133101716696e-07
44,6.647478585364297e-07
45,5.999614245411067e-07
46,5.380599077398074e-07
47,4.795855943484639e-07
48,4.2726270521598053e-07
49,3.8057535789448593e-07
50,3.394119119093375e-07
51,3.0487814228763455e-07
52,2.745844653873064e-07
53,2.491140378424461e-07
54,2.2718856484971184e-07
55,2.0919783594308683e-07
56,1.9248274440997193e-07
57,1.7911096961142903e-07
58,1.6785992329459987e-07
59,1.5822134002974053e-07
60,1.4922295576980105e-07
61,1.4178240803630615e-07
62,1.3470064175180596e-07
63,1.291386979573872e-07
64,1.2437529051112506e-07
65,1.1898330853910011e-07
66,1.1507454189541022e-07
67,1.1169697700097458e-07
68,1.0742910205863154e-07
69,1.0485690182804319e-07
70,1.023251812171111e-07
71,1.0030028363416932e-07
72,9.712837112374473e-08
73,9.51629743894955e-08
74,9.345810525474008e-08
75,9.153964697361516e-08
76,9.034788206463418e-08
77,8.846669174999988e-08
78,8.730841472015527e-08
79,8.616416380391456e-08
80,8.456128597345014e-08
81,8.344136404048186e-08
82,8.209594426489275e-08
83,8.09956404168588e-08
84,7.91965177882048e-08
85,7.834778870119408e-08
86,7.750611530354945e-08
87,7.66707799471078e-08
88,7.560526427141667e-08
89,7.50163664520187e-08
90,7.396082679633764e-08
91,7.29094224993787e-08
92,7.233379761828473e-08
93,7.17617183454422e-08
94,7.09569434320656e-08
95,7.062675422275788e-08
96,6.959235321346569e-08
97,6.950342879008531e-08
98,6.800238594451002e-08
99,6.768231486375953e-08
100,6.760002690953115e-08
101,6.681244713035994e-08
102,6.602653712661777e-08
103,6.547801234546569e-08
104,6.516681594348483e-08
105,6.485705483783022e-08
106,6.407709207678636e-08
107,6.329844381980365e-08
108,6.299244859064856e-08
109,6.245188899356435e-08
110,6.191224599660927e-08
111,6.137372565717669e-08
112,6.083614323415532e-08
113,6.053530654526185e-08
114,5.976378503191881e-08
115,5.970024830048715e-08
116,5.8458827112417566e-08
117,5.816115589141191e-08
118,5.7864067315449574e-08
119,5.756793086675316e-08
120,5.727227758711706e-08
121,5.697728511222522e-08
122,5.644738365617741e-08
123,5.6153492522525994e-08
124,5.586048956729428e-08
125,5.4860802123357644e-08
126,5.480470832708306e-08
127,5.404189451496677e-08
128,5.398674218781707e-08
129,5.3696322055429846e-08
130,5.340657693864159e-08
131,5.28815320421927e-08
132,5.259284208136705e-08
133,5.2304468312058816e-08
134,5.1781025689479065e-08
135,5.125790281113041e-08
136,5.073524178555999e-08
137,5.044889661576235e-08
138,5.0162832110345335e-08
139,5.011307990798741e-08
140,4.935647979209534e-08
141,4.9307452343327896e-08
142,4.9023206827314425e-08
143,4.8739288160959404e-08
144,4.869152903097529e-08
145,4.8408445252334786e-08
146,4.8125830431899885e-08
147,4.78435815409739e-08
148,4.7561634630710614e-08
149,4.704448031134234e-08
150,4.676340026321668e-08
151,4.671847975146193e-08
152,4.667380792966469e-08
153,4.6629601513359376e-08
154,4.611428394696304e-08
155,4.5835029993668286e-08
156,4.508468975927826e-08
157,4.4334807824952804e-08
158,4.429231381664067e-08
159,4.425026745025207e-08
160,4.397280051193775e-08
161,4.3931404292152365e-08
162,4.38903740018759e-08
163,4.3378339142918776e-08
164,4.310222934122976e-08
165,4.282639665120769e-08
166,4.255106489381433e-08
167,4.251169016811218e-08
168,4.223692329219375e-08
169,4.219815608053068e-08
170,4.192406422021122e-08
171,4.1414530471683975e-08
172,4.0669625889222516e-08
173,4.039644352360483e-08
174,4.03592785858109e-08
175,4.032230194184194e-08
176,4.00500503872081e-08
177,3.9778058180672815e-08
178,3.974202655854242e-08
179,3.970631468064312e-08
180,3.9435136045540276e-08
181,3.9164365972510495e-08
182,3.8893741560741546e-08
183,3.83878102638846e-08
184,3.835337025748231e-08
185,3.8083680209410886e-08
186,3.80499258767486e-08
187,3.778066925974599e-08
188,3.774754020469118e-08
189,3.771453549461512e-08
190,3.768180434349233e-08
191,3.6942253700544825e-08
192,3.6910083878183286e-08
193,3.664244019319085e-08
194,3.6375034540014894e-08
195,3.610782783880495e-08
196,3.607666698712819e-08
197,3.604566956028066e-08
198,3.601495635052743e-08
199,3.5984477619877e-08
