,EpochLoss
0,7.190176486968994
1,4.558806419372559
2,2.4552130699157715
3,1.1856555938720703
4,0.4247000217437744
5,0.1309589147567749
6,0.08327669650316238
7,0.08359353989362717
8,0.08433173596858978
9,0.07836651057004929
10,0.06279141455888748
11,0.04876701161265373
12,0.03849966078996658
13,0.032489046454429626
14,0.02425195649266243
15,0.01571911945939064
16,0.01070497464388609
17,0.009262463077902794
18,0.008216418325901031
19,0.005728857591748238
20,0.0031167499255388975
21,0.001405157265253365
22,0.0005464151035994291
23,0.000299634673865512
24,0.00019512767903506756
25,0.00013527032569982111
26,0.00011114183871541172
27,0.0001055475659086369
28,0.00011948844621656463
29,0.00014430037117563188
30,0.00016586775018367916
31,0.00017288200615439564
32,0.00014657956489827484
33,0.00010741836013039574
34,7.764045585645363e-05
35,5.8567646192386746e-05
36,4.868546602665447e-05
37,4.3972675484837964e-05
38,3.9623693737667054e-05
39,3.356275919941254e-05
40,2.660468999238219e-05
41,2.0238479919498786e-05
42,1.5263767636497505e-05
43,1.171372969110962e-05
44,9.271574526792392e-06
45,7.587203526782105e-06
46,6.401638984243618e-06
47,5.535230684472481e-06
48,4.879838797933189e-06
49,4.363110747362953e-06
50,3.938353984267451e-06
51,3.5800260320684174e-06
52,3.2680002277629683e-06
53,2.9939124033262488e-06
54,2.750096427917015e-06
55,2.5339782041555736e-06
56,2.3425870949722594e-06
57,2.1732998902734835e-06
58,2.0265642888261937e-06
59,1.8954021925310371e-06
60,1.7816776107792975e-06
61,1.6820473547340953e-06
62,1.5939074273774168e-06
63,1.5159580470935907e-06
64,1.446305191166175e-06
65,1.3845615285390522e-06
66,1.327448217125493e-06
67,1.2765922292601317e-06
68,1.2290737458897638e-06
69,1.185778728540754e-06
70,1.1449043313405127e-06
71,1.107144839807006e-06
72,1.0713246183513547e-06
73,1.0382659638707992e-06
74,1.0061969533126103e-06
75,9.771177928996622e-07
76,9.487735042057466e-07
77,9.2266469664537e-07
78,8.969811347014911e-07
79,8.741528745304095e-07
80,8.513986813341035e-07
81,8.308895189657051e-07
82,8.107593316708517e-07
83,7.919817903712101e-07
84,7.740995329186262e-07
85,7.58055534788582e-07
86,7.417390293085191e-07
87,7.263189445438911e-07
88,7.120252121239901e-07
89,6.986144853726728e-07
90,6.858381311758421e-07
91,6.741492484252376e-07
92,6.625915602853638e-07
93,6.511548349408258e-07
94,6.412296897906344e-07
95,6.313869675977912e-07
96,6.218484145392722e-07
97,6.121250066826178e-07
98,6.033787940395996e-07
99,5.953618256171467e-07
100,5.868761263627675e-07
101,5.797994049316912e-07
102,5.710480763809755e-07
103,5.641489906338393e-07
104,5.574386818807398e-07
105,5.499636586137058e-07
106,5.431243721432111e-07
107,5.369141717892489e-07
108,5.301431542648061e-07
109,5.239809297563625e-07
110,5.186556109038065e-07
111,5.134475600243604e-07
112,5.078828166915628e-07
113,5.021867650611966e-07
114,4.9706306981534e-07
115,4.917940259474562e-07
116,4.859046498495445e-07
117,4.812736733583733e-07
118,4.769555630446121e-07
119,4.717635135875753e-07
120,4.67110339741339e-07
121,4.6322594471348566e-07
122,4.584562418585847e-07
123,4.539760141142324e-07
124,4.4978284563512716e-07
125,4.4563660139829153e-07
126,4.4177110680720943e-07
127,4.374741706669738e-07
128,4.3321747966729163e-07
129,4.304127685372805e-07
130,4.264627477823524e-07
131,4.2207400952065655e-07
132,4.193652785033919e-07
133,4.1550845253368607e-07
134,4.119136178815097e-07
135,4.0810920154399355e-07
136,4.043298247324856e-07
137,4.019882737793523e-07
138,3.9848941923992243e-07
139,3.950125631035917e-07
140,3.9179150235213456e-07
141,3.8812004277133383e-07
142,3.8517336520271783e-07
143,3.8201011420824216e-07
144,3.7933526186861855e-07
145,3.7620534953930473e-07
146,3.735648590463825e-07
147,3.6999651342739526e-07
148,3.673865762721107e-07
149,3.640858210474107e-07
150,3.622132282998791e-07
151,3.591777328892931e-07
152,3.5709885537471564e-07
153,3.5432708500593435e-07
154,3.520397626743943e-07
155,3.5000257980755123e-07
156,3.4656375191843836e-07
157,3.445540528446145e-07
158,3.418495850837644e-07
159,3.396296222035744e-07
160,3.371861225787143e-07
161,3.3451931358285947e-07
162,3.3257231280003907e-07
163,3.2993136755976593e-07
164,3.277723124028853e-07
165,3.253895215493685e-07
166,3.2349041134693834e-07
167,3.216035509012727e-07
168,3.1925605981086846e-07
169,3.173916240939434e-07
170,3.148311407130677e-07
171,3.1275280321096943e-07
172,3.104503605300124e-07
173,3.0886516810824105e-07
174,3.0729142963537015e-07
175,3.050198245091451e-07
176,3.032312747563992e-07
177,3.016881748862943e-07
178,2.994485726048879e-07
179,2.9768960985165904e-07
180,2.9546910695898987e-07
181,2.9372989729381516e-07
182,2.9200023732300906e-07
183,2.9028001335973386e-07
184,2.8833338205913606e-07
185,2.8592381795533583e-07
186,2.847023665708548e-07
187,2.830180676482996e-07
188,2.8110650873713894e-07
189,2.799119727114885e-07
190,2.78488357707829e-07
191,2.7683842063197517e-07
192,2.751968679604033e-07
193,2.733275437094562e-07
194,2.719365568282228e-07
195,2.703185089103499e-07
196,2.6894298343904666e-07
197,2.666329237399623e-07
198,2.6550853249318607e-07
199,2.636844840253616e-07
