,EpochLoss
0,7.12480354309082
1,4.50187349319458
2,2.425231695175171
3,1.1673243045806885
4,0.4135744273662567
5,0.13170799612998962
6,0.09171486645936966
7,0.0939328745007515
8,0.0901402160525322
9,0.07293342053890228
10,0.05278851091861725
11,0.04089856892824173
12,0.034249208867549896
13,0.025017667561769485
14,0.01717766560614109
15,0.012408075854182243
16,0.009249076247215271
17,0.006459128111600876
18,0.00459790276363492
19,0.0031856743153184652
20,0.001452969154343009
21,0.0007548427092842758
22,0.0003932233084924519
23,0.0002183003816753626
24,0.0003042101743631065
25,0.00031855670385994017
26,0.00023143332509789616
27,0.00017330487025901675
28,0.0001337198045803234
29,0.00010964193643303588
30,8.921086555346847e-05
31,6.78968062857166e-05
32,5.000083183404058e-05
33,3.9944399759406224e-05
34,3.546045263647102e-05
35,3.368305988260545e-05
36,3.253026443417184e-05
37,3.0014181902515702e-05
38,2.5520825147395954e-05
39,2.0453420802368782e-05
40,1.6288333426928148e-05
41,1.3366704479267355e-05
42,1.1372466360626277e-05
43,9.91704837360885e-06
44,8.73590397532098e-06
45,7.693781299167313e-06
46,6.741920515196398e-06
47,5.877388957742369e-06
48,5.110856818646425e-06
49,4.449936113815056e-06
50,3.893177108693635e-06
51,3.431378672758001e-06
52,3.051159637834644e-06
53,2.7382025109545793e-06
54,2.479695240253932e-06
55,2.2640720089839306e-06
56,2.0826673789997585e-06
57,1.9283677374914987e-06
58,1.7954677105080918e-06
59,1.6797897615106194e-06
60,1.5784212337166537e-06
61,1.4885655446050805e-06
62,1.4084856729823514e-06
63,1.3368280633585528e-06
64,1.2719139022010495e-06
65,1.2132722986279987e-06
66,1.1599905747061712e-06
67,1.1114208291473915e-06
68,1.0669444918676163e-06
69,1.0262377827530145e-06
70,9.886824727800558e-07
71,9.539247685097507e-07
72,9.219356797984801e-07
73,8.924500320972584e-07
74,8.64908145103982e-07
75,8.394574706471758e-07
76,8.156856097230047e-07
77,7.935926191748877e-07
78,7.728840500931256e-07
79,7.535007853221032e-07
80,7.351779345299292e-07
81,7.18092167062423e-07
82,7.019784220574365e-07
83,6.868956461403286e-07
84,6.725493335579813e-07
85,6.589098120457493e-07
86,6.459184191953682e-07
87,6.337517675092386e-07
88,6.220565182957216e-07
89,6.111271204645163e-07
90,6.0049217154301e-07
91,5.905348530177434e-07
92,5.809604886053421e-07
93,5.716217401641188e-07
94,5.628722306028067e-07
95,5.543582801692537e-07
96,5.462567287395359e-07
97,5.383614052334451e-07
98,5.309374273565481e-07
99,5.236607876213384e-07
100,5.164429808246496e-07
101,5.098144129078719e-07
102,5.03244734773034e-07
103,4.967928362020757e-07
104,4.907829520561791e-07
105,4.848907337873243e-07
106,4.789986860487261e-07
107,4.734895355795743e-07
108,4.6803924647065287e-07
109,4.6273629550341866e-07
110,4.574922911615431e-07
111,4.525134329469438e-07
112,4.4782910890717176e-07
113,4.4296803025645204e-07
114,4.3828370621668e-07
115,4.337172754276253e-07
116,4.292981259368389e-07
117,4.24996812853351e-07
118,4.2078380602106336e-07
119,4.1662983107926266e-07
120,4.125641623886622e-07
121,4.086163585270697e-07
122,4.0490422748007404e-07
123,4.009858685094514e-07
124,3.9721481925880653e-07
125,3.936204961973999e-07
126,3.8999675666673284e-07
127,3.866381916850514e-07
128,3.8310278682729404e-07
129,3.7983258494023175e-07
130,3.765328813187807e-07
131,3.731447861810011e-07
132,3.699040291849087e-07
133,3.668694432690245e-07
134,3.6374655110194e-07
135,3.607414669204445e-07
136,3.579131941933156e-07
137,3.549669145286316e-07
138,3.5210919691053277e-07
139,3.4910405588561844e-07
140,3.4642306445675786e-07
141,3.437125428717991e-07
142,3.4088427014467015e-07
143,3.383210867013986e-07
144,3.356989850544778e-07
145,3.3307682656413817e-07
146,3.3048422665160615e-07
147,3.2812729955367104e-07
148,3.256230058923393e-07
149,3.232071321690455e-07
150,3.2082070333672164e-07
151,3.184637762387865e-07
152,3.161657389227912e-07
153,3.139855095923849e-07
154,3.11481272774472e-07
155,3.093599900694244e-07
156,3.071798460041464e-07
157,3.05117481502748e-07
158,3.029962272194098e-07
159,3.007865529980336e-07
160,2.9869471518395585e-07
161,2.9672079904230486e-07
162,2.9457007144628733e-07
163,2.925665967268287e-07
164,2.906810721015063e-07
165,2.8873654400740634e-07
166,2.868509909603745e-07
167,2.849359077572444e-07
168,2.830798280228919e-07
169,2.810763533034333e-07
170,2.7942650149270776e-07
171,2.774525285076379e-07
172,2.7574373007155373e-07
173,2.739760134318203e-07
174,2.721198768540489e-07
175,2.704404948872252e-07
176,2.687906430764997e-07
177,2.6722912593868386e-07
178,2.654908257682109e-07
179,2.6381147222309664e-07
180,2.621321470996918e-07
181,2.6057062996187597e-07
182,2.5903858613673947e-07
183,2.574181507952744e-07
184,2.559450535954966e-07
185,2.544424830830394e-07
186,2.528515210542537e-07
187,2.51378367011057e-07
188,2.498463516076299e-07
189,2.482848628915235e-07
190,2.469590185683046e-07
191,2.4560378619753465e-07
192,2.441601054670173e-07
193,2.4271645315820933e-07
194,2.4127277242769196e-07
195,2.397996468062047e-07
196,2.3850330421737453e-07
197,2.3717747410501033e-07
198,2.3582222752338566e-07
199,2.3443746499651752e-07
