,EpochLoss
0,7.169490337371826
1,4.551985263824463
2,2.4588005542755127
3,1.205406904220581
4,0.45001938939094543
5,0.15510231256484985
6,0.10909336060285568
7,0.10753133893013
8,0.10330584645271301
9,0.09041301906108856
10,0.07331937551498413
11,0.05531079322099686
12,0.03989234194159508
13,0.0305009912699461
14,0.0280093252658844
15,0.026778707280755043
16,0.019762199372053146
17,0.0112305898219347
18,0.0053832996636629105
19,0.0044280183501541615
20,0.0035300482995808125
21,0.0017039345111697912
22,0.00121904572006315
23,0.0010211017215624452
24,0.0008537698304280639
25,0.0006173485890030861
26,0.00038013962330296636
27,0.0001826887164497748
28,9.784534631762654e-05
29,6.905342888785526e-05
30,5.5226191761903465e-05
31,4.6446846681647e-05
32,4.134620394324884e-05
33,3.815537638729438e-05
34,3.594217196223326e-05
35,3.434054451645352e-05
36,3.225018735975027e-05
37,2.875375867006369e-05
38,2.421063072688412e-05
39,1.9724642697838135e-05
40,1.6076768588391133e-05
41,1.343607891612919e-05
42,1.1625824299699161e-05
43,1.0389867384219542e-05
44,9.511689313512761e-06
45,8.839910151436925e-06
46,8.279349458462093e-06
47,7.774372534186114e-06
48,7.296384410437895e-06
49,6.831814516772283e-06
50,6.377381396305282e-06
51,5.934978162258631e-06
52,5.508827598532662e-06
53,5.1030096983595286e-06
54,4.721757704828633e-06
55,4.367072051536525e-06
56,4.040458406961989e-06
57,3.741745558727416e-06
58,3.4708223211055156e-06
59,3.225605496481876e-06
60,3.004127620442887e-06
61,2.804803898470709e-06
62,2.625312617965392e-06
63,2.4637142814754043e-06
64,2.318156248293235e-06
65,2.1869332158530597e-06
66,2.0681914065789897e-06
67,1.960695954039693e-06
68,1.8630341855896404e-06
69,1.7743230955602485e-06
70,1.6932973494476755e-06
71,1.6193974943234934e-06
72,1.5519468661295832e-06
73,1.4898265590090887e-06
74,1.432771455256443e-06
75,1.380251546834188e-06
76,1.3318551737029338e-06
77,1.2869928696090938e-06
78,1.2452819646568969e-06
79,1.2068109072060906e-06
80,1.1709317959684995e-06
81,1.137556182584376e-06
82,1.106477952816931e-06
83,1.0771083225336042e-06
84,1.0499476275072084e-06
85,1.024200969368394e-06
86,1.0001625696531846e-06
87,9.774792033567792e-07
88,9.560624221194303e-07
89,9.356472787658277e-07
90,9.166166137219989e-07
91,8.982927965917042e-07
92,8.81206233316334e-07
93,8.647971867503657e-07
94,8.49360219490336e-07
95,8.344829893758288e-07
96,8.202832759707235e-07
97,8.067610792750202e-07
98,7.938280646158091e-07
99,7.813368938514031e-07
100,7.693760153415496e-07
101,7.579453722428298e-07
102,7.467504019587068e-07
103,7.360561653513287e-07
104,7.259217795763107e-07
105,7.160818995544105e-07
106,7.065955287544057e-07
107,6.973153858780279e-07
108,6.883592504891567e-07
109,6.796977345402411e-07
110,6.714192863910284e-07
111,6.634058991039637e-07
112,6.551862270498532e-07
113,6.47496904093714e-07
114,6.400727556865604e-07
115,6.328547215161962e-07
116,6.259018618948176e-07
117,6.18949002273439e-07
118,6.122318723100761e-07
119,6.056325787540118e-07
120,5.995634637656622e-07
121,5.931998430241947e-07
122,5.871012831448752e-07
123,5.811206733596919e-07
124,5.752872311859392e-07
125,5.696011839972925e-07
126,5.641213078888541e-07
127,5.586709903582232e-07
128,5.533384523914719e-07
129,5.480941922542115e-07
130,5.431152203527745e-07
131,5.380183552006201e-07
132,5.33068828190153e-07
133,5.282370239001466e-07
134,5.235526145952463e-07
135,5.189565968066745e-07
136,5.143606358615216e-07
137,5.099413442621881e-07
138,5.05639889070153e-07
139,5.011322059544909e-07
140,4.968896973878145e-07
141,4.925882990391983e-07
142,4.886698548034474e-07
143,4.846041292694281e-07
144,4.80715129924647e-07
145,4.7659051460868795e-07
146,4.7284879656217527e-07
147,4.690482171554322e-07
148,4.652476661703986e-07
149,4.616826458914147e-07
150,4.5808835125171754e-07
151,4.544939997686015e-07
152,4.5107640289643314e-07
153,4.47511496304287e-07
154,4.443295438250061e-07
155,4.4076463723285997e-07
156,4.3740595856434084e-07
157,4.342240629284788e-07
158,4.310421957143262e-07
159,4.2780126818797726e-07
160,4.2470782091186265e-07
161,4.217615412471787e-07
162,4.1857964561131666e-07
163,4.1560397789908166e-07
164,4.127166164380469e-07
165,4.0974097714752133e-07
166,4.06942064046234e-07
167,4.0423157088298467e-07
168,4.012264014363609e-07
169,3.9854535316408146e-07
170,3.9589369293935306e-07
171,3.931831997761037e-07
172,3.903842866748164e-07
173,3.8790943790445453e-07
174,3.8516944300681644e-07
175,3.8266512092377525e-07
176,3.8013135394976416e-07
177,3.7750922388113395e-07
178,3.7509332173613075e-07
179,3.72706836060388e-07
180,3.702614890244149e-07
181,3.677866686757625e-07
182,3.654885745163483e-07
183,3.632494269822928e-07
184,3.6089247146264825e-07
185,3.58535402256166e-07
186,3.564141479728278e-07
187,3.542044737514516e-07
188,3.519358244830073e-07
189,3.4987351682502776e-07
190,3.477226755421725e-07
191,3.4554247463347565e-07
192,3.434801385537867e-07
193,3.4141777405238827e-07
194,3.39443772645609e-07
195,3.372635433152027e-07
196,3.3546635336278996e-07
197,3.333450422360329e-07
198,3.313415675165743e-07
199,3.2942648431344423e-07
