,EpochLoss
0,7.165256500244141
1,4.550044059753418
2,2.4536783695220947
3,1.1895781755447388
4,0.43538397550582886
5,0.14733068645000458
6,0.09505020081996918
7,0.09449756145477295
8,0.08739948272705078
9,0.07508546859025955
10,0.05742371454834938
11,0.04391196370124817
12,0.034896571189165115
13,0.024694744497537613
14,0.015435007400810719
15,0.01386641338467598
16,0.013013818301260471
17,0.009393924847245216
18,0.00522506283596158
19,0.002943230327218771
20,0.0018918956629931927
21,0.0010130766313523054
22,0.00043416497646830976
23,0.0002560809953138232
24,0.00015513600374106318
25,9.521190077066422e-05
26,7.623287820024416e-05
27,8.837503992253914e-05
28,0.0001362436159979552
29,0.00017248048970941454
30,0.00014589664351660758
31,0.0001107114294427447
32,8.84842302184552e-05
33,7.482283399440348e-05
34,6.426337495213374e-05
35,5.365412653191015e-05
36,4.2578281863825396e-05
37,3.2406107493443415e-05
38,2.442287041048985e-05
39,1.8716782506089658e-05
40,1.4740980986971408e-05
41,1.194537071569357e-05
42,9.933425644703675e-06
43,8.452475412923377e-06
44,7.326665127038723e-06
45,6.447226041927934e-06
46,5.740822416555602e-06
47,5.161222816241207e-06
48,4.67556674266234e-06
49,4.261578851583181e-06
50,3.903334345523035e-06
51,3.591525455703959e-06
52,3.318308017696836e-06
53,3.0796093142271275e-06
54,2.8669317089224933e-06
55,2.6775426249514567e-06
56,2.5091992483794456e-06
57,2.35872607845522e-06
58,2.223392584710382e-06
59,2.1014777757955017e-06
60,1.9917260942747816e-06
61,1.892745331133483e-06
62,1.8025721146841533e-06
63,1.7196996395796305e-06
64,1.644616418161604e-06
65,1.5760105043227668e-06
66,1.5103931900739553e-06
67,1.4512764892060659e-06
68,1.397151208948344e-06
69,1.3467698636304704e-06
70,1.2986597539565992e-06
71,1.2552577572932933e-06
72,1.2141745173721574e-06
73,1.1754985962397768e-06
74,1.139318783316412e-06
75,1.1045445944546373e-06
76,1.0735129762906581e-06
77,1.0428924497318803e-06
78,1.013837504615367e-06
79,9.879674962576246e-07
80,9.619531056159758e-07
81,9.381284371556831e-07
82,9.150474511443463e-07
83,8.931538673095929e-07
84,8.731323646316014e-07
85,8.535392908015638e-07
86,8.362341645806737e-07
87,8.181363568837696e-07
88,8.018070047910442e-07
89,7.862859661145194e-07
90,7.710793283877138e-07
91,7.578183840450947e-07
92,7.422415251312486e-07
93,7.290491907951946e-07
94,7.170400522227283e-07
95,7.057331572468684e-07
96,6.934608336450765e-07
97,6.825688956269005e-07
98,6.721011232002638e-07
99,6.615734946535667e-07
100,6.521543127746554e-07
101,6.431255314964801e-07
102,6.335370699162013e-07
103,6.250285196074401e-07
104,6.15235592249519e-07
105,6.072115183997084e-07
106,5.990680165268714e-07
107,5.915021574764978e-07
108,5.847453508067701e-07
109,5.766679009866493e-07
110,5.696257403542404e-07
111,5.624319214803108e-07
112,5.560274871641013e-07
113,5.492243531080021e-07
114,5.434375793811341e-07
115,5.374828333515325e-07
116,5.318297553458251e-07
117,5.260015427666076e-07
118,5.202302872930886e-07
119,5.147520596437971e-07
120,5.095612891636847e-07
121,5.046562137067667e-07
122,4.993274842490791e-07
123,4.940443432133179e-07
124,4.892753509011527e-07
125,4.845497301175783e-07
126,4.800974124918866e-07
127,4.749776394419314e-07
128,4.703645686277014e-07
129,4.667296309435187e-07
130,4.6265600417427777e-07
131,4.5790801550538163e-07
132,4.548413699012599e-07
133,4.51331487738571e-07
134,4.469090413294907e-07
135,4.418054686539108e-07
136,4.390864205561229e-07
137,4.342709871707484e-07
138,4.3183624143239285e-07
139,4.277763707705162e-07
140,4.242115778652078e-07
141,4.209037740565691e-07
142,4.169106659901445e-07
143,4.1388074123460683e-07
144,4.111068676593277e-07
145,4.078807762653014e-07
146,4.0467438111591036e-07
147,4.019570383206883e-07
148,3.980792939728417e-07
149,3.953979330617585e-07
150,3.915540958132624e-07
151,3.886696049448801e-07
152,3.8650790656902245e-07
153,3.829471211247437e-07
154,3.8034505678297137e-07
155,3.7728551660620724e-07
156,3.7518316275964025e-07
157,3.726232762346626e-07
158,3.696056296575989e-07
159,3.666010570668732e-07
160,3.6431757166610623e-07
161,3.6133920389147534e-07
162,3.5860753655470035e-07
163,3.5659556374412205e-07
164,3.538884527642949e-07
165,3.519001268159627e-07
166,3.496870419894549e-07
167,3.467781368726719e-07
168,3.455292585385905e-07
169,3.4287708672309236e-07
170,3.407064070870547e-07
171,3.392535745661007e-07
172,3.3615967254263524e-07
173,3.342542527207115e-07
174,3.318866390600306e-07
175,3.288209597940295e-07
176,3.2670789096300723e-07
177,3.246033202231047e-07
178,3.218005417693348e-07
179,3.2089187129713537e-07
180,3.190485529103171e-07
181,3.1721285154162615e-07
182,3.1467851613342646e-07
183,3.1262410971066856e-07
184,3.1081273732525005e-07
185,3.090083566803514e-07
186,3.0697594866069267e-07
187,3.047152574708889e-07
188,3.0340470402734354e-07
189,3.013939817719802e-07
190,2.99625355637545e-07
191,2.9833557846359327e-07
192,2.9705253723477654e-07
193,2.9506833243431174e-07
194,2.9356192499108147e-07
195,2.9182729122112505e-07
196,2.9009800073254155e-07
197,2.8790401529477094e-07
198,2.8689370878964837e-07
199,2.858900529645325e-07
