,EpochLoss
0,7.230609893798828
1,4.598125457763672
2,2.497586727142334
3,1.2223814725875854
4,0.44029998779296875
5,0.14157618582248688
6,0.09257447719573975
7,0.08872487396001816
8,0.07924627512693405
9,0.06462612748146057
10,0.05647670850157738
11,0.05018560588359833
12,0.03731744363903999
13,0.02408583275973797
14,0.02004087157547474
15,0.020420828834176064
16,0.016101956367492676
17,0.010984178632497787
18,0.008946524001657963
19,0.005146410781890154
20,0.002587680472061038
21,0.0013292580842971802
22,0.0005294743459671736
23,0.0003205191751476377
24,0.0005338175687938929
25,0.000847567745950073
26,0.00044571570469997823
27,0.0002067311288556084
28,0.00015091481327544898
29,0.0001208356479764916
30,9.974184649763629e-05
31,8.738283213460818e-05
32,6.939583545317873e-05
33,5.309103653416969e-05
34,4.330070078140125e-05
35,3.685729097924195e-05
36,3.141144406981766e-05
37,2.622895044623874e-05
38,2.133752241206821e-05
39,1.7032531104632653e-05
40,1.3537890481529757e-05
41,1.0864217074413318e-05
42,8.882130714482628e-06
43,7.423346232826589e-06
44,6.336985734378686e-06
45,5.512451934919227e-06
46,4.870541943091666e-06
47,4.361261744634248e-06
48,3.948629455408081e-06
49,3.6078131415706594e-06
50,3.3221183457499137e-06
51,3.081319391640136e-06
52,2.8746580937877297e-06
53,2.696925548661966e-06
54,2.5404081043234328e-06
55,2.400260882495786e-06
56,2.274857251904905e-06
57,2.1582873159786686e-06
58,2.0497298010013765e-06
59,1.9502347186062252e-06
60,1.855028472164122e-06
61,1.7656387854003697e-06
62,1.681750177340291e-06
63,1.6021266446841764e-06
64,1.5270884432538878e-06
65,1.4567318658009754e-06
66,1.3906906133343e-06
67,1.3290775768837193e-06
68,1.2720109907604638e-06
69,1.2187803122287733e-06
70,1.1697434274537954e-06
71,1.1243121207371587e-06
72,1.0814260349434335e-06
73,1.041674408952531e-06
74,1.0062373121400014e-06
75,9.708694506116444e-07
76,9.393398840984446e-07
77,9.091706942854216e-07
78,8.815375736048736e-07
79,8.55255620990647e-07
80,8.309116878990608e-07
81,8.080268685262126e-07
82,7.875393066569814e-07
83,7.670868171771872e-07
84,7.479590067305253e-07
85,7.299149729078636e-07
86,7.13418216946593e-07
87,6.975230917305453e-07
88,6.824574825259333e-07
89,6.679803163933684e-07
90,6.547932116518496e-07
91,6.421850002880092e-07
92,6.301492021520971e-07
93,6.186809287100914e-07
94,6.082472054913524e-07
95,5.971946279714757e-07
96,5.87166312016052e-07
97,5.774539886260754e-07
98,5.682879873347702e-07
99,5.599006840384391e-07
100,5.511097924681962e-07
101,5.430911187431775e-07
102,5.358411954148323e-07
103,5.274712293612538e-07
104,5.205708930589026e-07
105,5.134884872859402e-07
106,5.064574111202091e-07
107,5.006529022466566e-07
108,4.944236593473761e-07
109,4.884744839728228e-07
110,4.82803613977012e-07
111,4.77172420687566e-07
112,4.718170885098516e-07
113,4.660264778522105e-07
114,4.6121454033709597e-07
115,4.564365383430413e-07
116,4.516916760621825e-07
117,4.4603538640330953e-07
118,4.415875594077079e-07
119,4.3764049451056053e-07
120,4.332497098857857e-07
121,4.2888561324616603e-07
122,4.2454712456674315e-07
123,4.2070593053722405e-07
124,4.166523126514221e-07
125,4.1262205741077196e-07
126,4.093213874512003e-07
127,4.055704323491227e-07
128,4.020770916213223e-07
129,3.978960876338533e-07
130,3.9373455251734413e-07
131,3.9077096403161704e-07
132,3.8735436191927874e-07
133,3.8419051406890503e-07
134,3.8104332134025753e-07
135,3.7767824778711656e-07
136,3.750363646304322e-07
137,3.7170249811424583e-07
138,3.6885541021547397e-07
139,3.6578782669494103e-07
140,3.629699563134636e-07
141,3.599305387069762e-07
142,3.5761158301284013e-07
143,3.5436335110716755e-07
144,3.513636386287544e-07
145,3.4908370594166627e-07
146,3.465806059921306e-07
147,3.440889884132048e-07
148,3.41373379342258e-07
149,3.3914076880137145e-07
150,3.3621182637944e-07
151,3.3447182090640126e-07
152,3.3203610882992507e-07
153,3.2890292800402676e-07
154,3.2695874097044e-07
155,3.243175967782008e-07
156,3.2215703527072037e-07
157,3.19534365189611e-07
158,3.176287748374307e-07
159,3.152603937905951e-07
160,3.133724533199711e-07
161,3.114932383141422e-07
162,3.0938622330722865e-07
163,3.075235781579977e-07
164,3.0543324669451977e-07
165,3.03586460859151e-07
166,3.0198381750778935e-07
167,3.0015243623893184e-07
168,2.978571842504607e-07
169,2.960409517527296e-07
170,2.942316541520995e-07
171,2.9219418706816214e-07
172,2.9016371172474464e-07
173,2.8813940389227355e-07
174,2.8635784588004753e-07
175,2.8481898084464774e-07
176,2.8210732239131175e-07
177,2.805805650041293e-07
178,2.795320597215323e-07
179,2.775465759441431e-07
180,2.765099793577974e-07
181,2.7453637585495017e-07
182,2.725685419591173e-07
183,2.713132971621235e-07
184,2.698287460134452e-07
185,2.6764200811157934e-07
186,2.6663943231142184e-07
187,2.656422282143467e-07
188,2.6347194648224104e-07
189,2.620135433062387e-07
190,2.6079635517817223e-07
191,2.598196431335964e-07
192,2.58612629977506e-07
193,2.5599513264751295e-07
194,2.540905086334533e-07
195,2.5336882458759646e-07
196,2.5218059818143956e-07
197,2.5052531782421283e-07
198,2.495813475889008e-07
199,2.484067636032705e-07
