,EpochLoss
0,7.149384021759033
1,4.538158893585205
2,2.4584898948669434
3,1.2003684043884277
4,0.43620559573173523
5,0.13545283675193787
6,0.08830840140581131
7,0.09261897951364517
8,0.08917738497257233
9,0.07984033972024918
10,0.06866489350795746
11,0.060554102063179016
12,0.049080509692430496
13,0.03770647570490837
14,0.03074491396546364
15,0.031157147139310837
16,0.02782701700925827
17,0.020727116614580154
18,0.015369926579296589
19,0.009660538285970688
20,0.0049971300177276134
21,0.003278727876022458
22,0.0020527264568954706
23,0.0012369327014312148
24,0.0010582469403743744
25,0.000854689918924123
26,0.0007190383039414883
27,0.0005416578496806324
28,0.0003360449627507478
29,0.00022299602278508246
30,0.0001643272116780281
31,0.00013662535639014095
32,0.00012055597471771762
33,0.00010299176938133314
34,8.15851308288984e-05
35,6.183316872920841e-05
36,4.8001402319641784e-05
37,3.8998656236799434e-05
38,3.21482184517663e-05
39,2.5997900593210943e-05
40,2.0440100342966616e-05
41,1.5799818356754258e-05
42,1.2217811672599055e-05
43,9.582801794749685e-06
44,7.677299436181784e-06
45,6.291817044257186e-06
46,5.2662267080449965e-06
47,4.48967921329313e-06
48,3.888298124365974e-06
49,3.4143795346608385e-06
50,3.035647978322231e-06
51,2.7292833237879677e-06
52,2.4794051114440663e-06
53,2.2741608063370222e-06
54,2.1044627374067204e-06
55,1.9625440472736955e-06
56,1.8431406942909234e-06
57,1.7413092336937552e-06
58,1.6539020180061925e-06
59,1.5774464827700285e-06
60,1.5099121810635552e-06
61,1.449091200811381e-06
62,1.3942483292339602e-06
63,1.343911321782798e-06
64,1.2974035143997753e-06
65,1.2537523161881836e-06
66,1.2127226227676147e-06
67,1.1741375374185736e-06
68,1.1377027249181992e-06
69,1.1032116162823513e-06
70,1.0706351076805731e-06
71,1.0395605158919352e-06
72,1.0099287237608223e-06
73,9.820053037401522e-07
74,9.556722488923697e-07
75,9.305759931521607e-07
76,9.06922821286571e-07
77,8.843592809171241e-07
78,8.632683830001042e-07
79,8.431200058112154e-07
80,8.240907050094393e-07
81,8.060332561399264e-07
82,7.888889399509935e-07
83,7.725398063485045e-07
84,7.571036917397578e-07
85,7.424629302477115e-07
86,7.285289598257805e-07
87,7.150368901420734e-07
88,7.024285082479764e-07
89,6.903503049215942e-07
90,6.788612267882854e-07
91,6.678139925497817e-07
92,6.572085453626642e-07
93,6.471039455391292e-07
94,6.373822429850406e-07
95,6.280729394347873e-07
96,6.19028639903263e-07
97,6.103380201238906e-07
98,6.020302407705458e-07
99,5.940465257481264e-07
100,5.86327871587855e-07
101,5.787271675217198e-07
102,5.715682505069708e-07
103,5.646155614158488e-07
104,5.578397122008028e-07
105,5.512699203791271e-07
106,5.448180786515877e-07
107,5.387196893025248e-07
108,5.327097483132093e-07
109,5.268175300443545e-07
110,5.211905431679043e-07
111,5.155045528226765e-07
112,5.102016302771517e-07
113,5.047218110121321e-07
114,4.997135079065629e-07
115,4.949407639287529e-07
116,4.900207386526745e-07
117,4.851302151109849e-07
118,4.805931439477718e-07
119,4.7593829322067904e-07
120,4.7157803351183247e-07
121,4.6721780222469533e-07
122,4.6297532207972836e-07
123,4.5870345388721034e-07
124,4.5469670340025914e-07
125,4.5071931253914954e-07
126,4.468304837246251e-07
127,4.4294156964497233e-07
128,4.392294385979767e-07
129,4.355172507075622e-07
130,4.3198187427151424e-07
131,4.282402699118393e-07
132,4.248521747740597e-07
133,4.214346347453102e-07
134,4.181349027021497e-07
135,4.147468075643701e-07
136,4.1138821416097926e-07
137,4.080885105395282e-07
138,4.050539530453534e-07
139,4.019309756131406e-07
140,3.988374999153166e-07
141,3.958029424211418e-07
142,3.9285677644329553e-07
143,3.898516638400906e-07
144,3.8708225247319206e-07
145,3.841949762772856e-07
146,3.8142556491038704e-07
147,3.7868559843445837e-07
148,3.7600457858388836e-07
149,3.732646121079597e-07
150,3.706424820393295e-07
151,3.6796143376705004e-07
152,3.6554561688717513e-07
153,3.6307076811681327e-07
154,3.6041919315721316e-07
155,3.580327927465987e-07
156,3.556168621798861e-07
157,3.5334835501998896e-07
158,3.5087347782791767e-07
159,3.4857544051192235e-07
160,3.4633632139957626e-07
161,3.440677858179697e-07
162,3.4176972008026496e-07
163,3.395600742805982e-07
164,3.374977097791998e-07
165,3.352291457758838e-07
166,3.331078630708362e-07
167,3.3110438835137757e-07
168,3.2904202384997916e-07
169,3.269502428793203e-07
170,3.248878783779219e-07
171,3.2303179864356935e-07
172,3.208809857824235e-07
173,3.1902487762636156e-07
174,3.171982427829789e-07
175,3.1519479648522974e-07
176,3.133681616418471e-07
177,3.1142360512603773e-07
178,3.0956749696997576e-07
179,3.0762299729758524e-07
180,3.058552522361424e-07
181,3.04087535596409e-07
182,3.0231976211325673e-07
183,3.0061096367717255e-07
184,2.9890213681937894e-07
185,2.971343917579361e-07
186,2.9548451152550115e-07
187,2.938935494967154e-07
188,2.9224366926428047e-07
189,2.9050536909380753e-07
190,2.889144070650218e-07
191,2.8744128144353454e-07
192,2.858503194147488e-07
193,2.8417090902621567e-07
194,2.826388936227886e-07
195,2.812541595176299e-07
196,2.7966319748884416e-07
197,2.7824901849271555e-07
198,2.7674641955854895e-07
199,2.7521437573341245e-07
