,EpochLoss
0,7.214502334594727
1,4.5735249519348145
2,2.473919630050659
3,1.1949973106384277
4,0.423794686794281
5,0.12897120416164398
6,0.08319650590419769
7,0.08505304902791977
8,0.07904157042503357
9,0.06656131148338318
10,0.05402081832289696
11,0.0388450026512146
12,0.02696520835161209
13,0.021874992176890373
14,0.019867490977048874
15,0.01811712607741356
16,0.013155429624021053
17,0.007398006971925497
18,0.0032473430037498474
19,0.0018481048755347729
20,0.0012785367434844375
21,0.0010241345735266805
22,0.00065713154617697
23,0.000531803525518626
24,0.0004942896775901318
25,0.00036216145963408053
26,0.00024898871197365224
27,0.00019687449093908072
28,0.0001618344394955784
29,0.00012376508675515652
30,9.473869431531057e-05
31,7.938667113194242e-05
32,7.109677972039208e-05
33,6.237058551050723e-05
34,5.0766055210260674e-05
35,3.9757149352226406e-05
36,3.101221955148503e-05
37,2.4183686036849394e-05
38,1.8919976355391555e-05
39,1.5004168744781055e-05
40,1.218242323375307e-05
41,1.0181169272982515e-05
42,8.759266165725421e-06
43,7.729421668045688e-06
44,6.954559921723558e-06
45,6.338921139104059e-06
46,5.817560577270342e-06
47,5.349518687580712e-06
48,4.911105406790739e-06
49,4.492422704061028e-06
50,4.092438302905066e-06
51,3.713999376486754e-06
52,3.362257302796934e-06
53,3.040551064259489e-06
54,2.751114379861974e-06
55,2.494217596904491e-06
56,2.2687215732730692e-06
57,2.07198763746419e-06
58,1.9007566152140498e-06
59,1.752504658725229e-06
60,1.6238226407949696e-06
61,1.5118580449779984e-06
62,1.4141409110379755e-06
63,1.3287891533764196e-06
64,1.2537127531686565e-06
65,1.1872050436068093e-06
66,1.1283540288786753e-06
67,1.075746013157186e-06
68,1.0287337772751926e-06
69,9.861391845333856e-07
70,9.477859634898778e-07
71,9.129082627623575e-07
72,8.810642952994385e-07
73,8.519303378307086e-07
74,8.250348173532984e-07
75,8.003191283023625e-07
76,7.775180961289152e-07
77,7.563371582364198e-07
78,7.367468697339064e-07
79,7.181286605373316e-07
80,7.010716558397689e-07
81,6.849573424005939e-07
82,6.698152787976142e-07
83,6.555861773449578e-07
84,6.422114893211983e-07
85,6.295437628978107e-07
86,6.174946634018852e-07
87,6.060936357243918e-07
88,5.95222843458032e-07
89,5.848823434462247e-07
90,5.75072078845551e-07
91,5.657920496560109e-07
92,5.568360847973963e-07
93,5.481747393787373e-07
94,5.400141276368231e-07
95,5.322070819602231e-07
96,5.245473175818915e-07
97,5.172999522073951e-07
98,5.103177613818843e-07
99,5.035122967456118e-07
100,4.970604550180724e-07
101,4.907851689495146e-07
102,4.84627832975093e-07
103,4.78765116440627e-07
104,4.73108627829788e-07
105,4.6745208237553015e-07
106,4.621785478775564e-07
107,4.5678712012886535e-07
108,4.518376783835265e-07
109,4.469470695767086e-07
110,4.4220382733328734e-07
111,4.3751947487180587e-07
112,4.330118770212721e-07
113,4.2853375248341763e-07
114,4.2429135760357894e-07
115,4.199015677386342e-07
116,4.158947604082641e-07
117,4.1182906329595426e-07
118,4.0799909584166016e-07
119,4.040512635583582e-07
120,4.0036857740233245e-07
121,3.967153077155672e-07
122,3.9306209487222077e-07
123,3.894972451234935e-07
124,3.860207300476759e-07
125,3.8254427181527717e-07
126,3.793329028667358e-07
127,3.7603317082357535e-07
128,3.7285127518771333e-07
129,3.696694648169796e-07
130,3.6654654422818567e-07
131,3.6354143162498076e-07
132,3.606541554290743e-07
133,3.5776687923316786e-07
134,3.5493852124091063e-07
135,3.5211019167036284e-07
136,3.4916399727080716e-07
137,3.4648297742023715e-07
138,3.4377242741356895e-07
139,3.411797990793275e-07
140,3.3861661563605594e-07
141,3.3596506909816526e-07
142,3.3351969364048273e-07
143,3.3095648177550174e-07
144,3.2862899956853653e-07
145,3.263014889398619e-07
146,3.238856152165681e-07
147,3.2138132155523635e-07
148,3.1899486430120305e-07
149,3.169914464251633e-07
150,3.1457557270186953e-07
151,3.1242481668414257e-07
152,3.1030353397909494e-07
153,3.080644432884583e-07
154,3.0594316058341064e-07
155,3.0376293125300435e-07
156,3.0170056675160595e-07
157,2.996971488755662e-07
158,2.977526492031757e-07
159,2.9571972959274717e-07
160,2.938636214366852e-07
161,2.918307018262567e-07
162,2.9000406698287406e-07
163,2.8811848551413277e-07
164,2.862623489363614e-07
165,2.8428837595129153e-07
166,2.8272688723518513e-07
167,2.808118324537645e-07
168,2.791619237996201e-07
169,2.774530969418265e-07
170,2.755675154730852e-07
171,2.737997988333518e-07
172,2.7214989017920743e-07
173,2.704705082123837e-07
174,2.6879118308897887e-07
175,2.672886125765217e-07
176,2.6552083909336943e-07
177,2.639298770645837e-07
178,2.623094133014092e-07
179,2.6083628767992195e-07
180,2.594516104181821e-07
181,2.578605915459775e-07
182,2.562696295171918e-07
183,2.5467866748840606e-07
184,2.533823248995759e-07
185,2.517618611364014e-07
186,2.503771270312427e-07
187,2.490218662387633e-07
188,2.4757818550824595e-07
189,2.4604614168310945e-07
190,2.4480874571963795e-07
191,2.434534280837397e-07
192,2.421276121822302e-07
193,2.409196611097286e-07
194,2.3944653548824135e-07
195,2.380323280704033e-07
196,2.3670651216889382e-07
197,2.3546905936200346e-07
198,2.3420219008585264e-07
199,2.3290584749702248e-07
