,EpochLoss
0,7.201936721801758
1,4.579538345336914
2,2.484950304031372
3,1.2233691215515137
4,0.44455355405807495
5,0.13285458087921143
6,0.08605719357728958
7,0.08628057688474655
8,0.08286090195178986
9,0.07350356131792068
10,0.06083591654896736
11,0.047819241881370544
12,0.0369720458984375
13,0.02616935223340988
14,0.018443744629621506
15,0.016105635091662407
16,0.01412276178598404
17,0.01091428380459547
18,0.007495960220694542
19,0.0046858773566782475
20,0.0024226894602179527
21,0.0008918813546188176
22,0.0003823860897682607
23,0.0002012815821217373
24,0.00023107616289053112
25,0.0002609042276162654
26,0.0002939598634839058
27,0.0002671889087650925
28,0.00020980123372282833
29,0.00012721112580038607
30,8.597123814979568e-05
31,7.371132232947275e-05
32,6.782532000215724e-05
33,6.162085628602654e-05
34,5.372659143176861e-05
35,4.496693509281613e-05
36,3.721416214830242e-05
37,3.21328807331156e-05
38,2.990035864058882e-05
39,2.8158594432170503e-05
40,2.4081795345409773e-05
41,1.8274937247042544e-05
42,1.3171590580896009e-05
43,9.71922418102622e-06
44,7.596524028485874e-06
45,6.280984052864369e-06
46,5.420876732387114e-06
47,4.816126875084592e-06
48,4.365634140413022e-06
49,4.0089694266498554e-06
50,3.7174577300902456e-06
51,3.4669737942749634e-06
52,3.2480618301633513e-06
53,3.049993665626971e-06
54,2.8649840260186465e-06
55,2.6904212973022368e-06
56,2.5272086077166023e-06
57,2.3700981728325132e-06
58,2.220790292994934e-06
59,2.0797167508135317e-06
60,1.9474032342259306e-06
61,1.8231495459986036e-06
62,1.7085425270124688e-06
63,1.6017946791180293e-06
64,1.5046740600155317e-06
65,1.4150811011859332e-06
66,1.3332943353816518e-06
67,1.2583030866153422e-06
68,1.1904082839464536e-06
69,1.1289725989627186e-06
70,1.0726598702603951e-06
71,1.022145170281874e-06
72,9.753938456924516e-07
73,9.328524015472794e-07
74,8.928504939831328e-07
75,8.572520187044574e-07
76,8.246291258728888e-07
77,7.948476650199154e-07
78,7.676583777538326e-07
79,7.424625891871983e-07
80,7.187776986938843e-07
81,6.973032782298105e-07
82,6.773227596568177e-07
83,6.581238949365797e-07
84,6.399351377694984e-07
85,6.24402105131594e-07
86,6.082191248424351e-07
87,5.946818077973148e-07
88,5.807231104881794e-07
89,5.677533181369654e-07
90,5.552973334488343e-07
91,5.445319857244613e-07
92,5.347469596017618e-07
93,5.238180733613262e-07
94,5.15279737101082e-07
95,5.060652483734884e-07
96,4.975887577529647e-07
97,4.889030833510333e-07
98,4.811889766642707e-07
99,4.734986873700109e-07
100,4.6630444217043987e-07
101,4.598410896505811e-07
102,4.531642332494812e-07
103,4.467433711852209e-07
104,4.4034376855961455e-07
105,4.341987107636669e-07
106,4.2854460957642004e-07
107,4.2337984496043646e-07
108,4.175252001914487e-07
109,4.128662851599074e-07
110,4.070450643212098e-07
111,4.0147574509319384e-07
112,3.966289341406082e-07
113,3.925035798602039e-07
114,3.8792103396190214e-07
115,3.835883717329125e-07
116,3.799770524892665e-07
117,3.754350359486125e-07
118,3.7161353816372866e-07
119,3.678046311961225e-07
120,3.6377213064042735e-07
121,3.60693690026892e-07
122,3.555062164650735e-07
123,3.524509111230145e-07
124,3.491708753244893e-07
125,3.459018671492231e-07
126,3.431142943099985e-07
127,3.391582765743806e-07
128,3.3662652754173905e-07
129,3.3316243275294255e-07
130,3.3064978310903825e-07
131,3.279107829712302e-07
132,3.242383854740183e-07
133,3.2198894928114896e-07
134,3.1951216783454583e-07
135,3.158658330448816e-07
136,3.134061046239367e-07
137,3.100113588061504e-07
138,3.078036741044343e-07
139,3.0442458864854416e-07
140,3.0246795290622686e-07
141,2.9981094940012554e-07
142,2.957477249765361e-07
143,2.935773579793022e-07
144,2.9188544203861966e-07
145,2.8902138637931785e-07
146,2.8734268653352046e-07
147,2.8496407367128995e-07
148,2.8306277499723365e-07
149,2.8069689506082796e-07
150,2.7880869879481907e-07
151,2.7669091196003137e-07
152,2.745788378888392e-07
153,2.7270843361293373e-07
154,2.6990096557710785e-07
155,2.6827805754692235e-07
156,2.6618894821694994e-07
157,2.645769257014763e-07
158,2.6273448838765034e-07
159,2.6136902420148544e-07
160,2.5882991394610144e-07
161,2.570029948856245e-07
162,2.551811633111356e-07
163,2.533644476443442e-07
164,2.522596389553655e-07
165,2.504523877178144e-07
166,2.4888532834665966e-07
167,2.4638069362481474e-07
168,2.4505823148501804e-07
169,2.430335257486149e-07
170,2.4124881292664213e-07
171,2.3946859073475935e-07
172,2.381634658377152e-07
173,2.3709868912646925e-07
174,2.3485955580326845e-07
175,2.3309515029268368e-07
176,2.3204215437999665e-07
177,2.3122888137550035e-07
178,2.29712298960294e-07
179,2.2772796626213676e-07
180,2.2645447472768865e-07
181,2.2447756009569275e-07
182,2.2344703154431045e-07
183,2.217126535697389e-07
184,2.2045369973966444e-07
185,2.1896175894653425e-07
186,2.1770934210962878e-07
187,2.1622439305701846e-07
188,2.1474257039244549e-07
189,2.1349990220187465e-07
190,2.1226053092959773e-07
191,2.1078813006170094e-07
192,2.095549120895157e-07
193,2.083241383843415e-07
194,2.0780399268005567e-07
195,2.0634355735182908e-07
196,2.053578356253638e-07
197,2.0366769604152068e-07
198,2.017442710666728e-07
199,2.0123827937368333e-07
