,EpochLoss
0,7.219911575317383
1,4.589867115020752
2,2.4878742694854736
3,1.2191500663757324
4,0.4618476927280426
5,0.15437614917755127
6,0.09696749597787857
7,0.09988038241863251
8,0.09675932675600052
9,0.08650089800357819
10,0.07200081646442413
11,0.06005982309579849
12,0.053226109594106674
13,0.04485936090350151
14,0.03214249014854431
15,0.024422047659754753
16,0.021271610632538795
17,0.019309913739562035
18,0.014953183010220528
19,0.008102660067379475
20,0.005016844719648361
21,0.0043975235894322395
22,0.0030699544586241245
23,0.0014455600176006556
24,0.0011849603615701199
25,0.0009973922278732061
26,0.0005273809656500816
27,0.0002815342741087079
28,0.0001574740163050592
29,0.00010569221194600686
30,8.09739576652646e-05
31,6.673234747722745e-05
32,5.7612658565631136e-05
33,5.021477772970684e-05
34,4.6059216401772574e-05
35,4.968152643414214e-05
36,5.600335498456843e-05
37,5.253498602542095e-05
38,4.280422581359744e-05
39,3.423148154979572e-05
40,2.7620262699201703e-05
41,2.279277214256581e-05
42,1.9587305359891616e-05
43,1.7440246665501036e-05
44,1.5613859432050958e-05
45,1.363770388707053e-05
46,1.1499913853185717e-05
47,9.44383009482408e-06
48,7.682585419388488e-06
49,6.283777111093514e-06
50,5.2153832257317845e-06
51,4.408130735100713e-06
52,3.7951413105474785e-06
53,3.3212804737559054e-06
54,2.948122073576087e-06
55,2.648414692885126e-06
56,2.4023345304158283e-06
57,2.1981502413837006e-06
58,2.0269151264074026e-06
59,1.878963303170167e-06
60,1.752504658725229e-06
61,1.6410126590926666e-06
62,1.5432809732374153e-06
63,1.4566451227437938e-06
64,1.3786195722786942e-06
65,1.3092715107632102e-06
66,1.2464704468584387e-06
67,1.1898368939000648e-06
68,1.1363622434146237e-06
69,1.0892277941820794e-06
70,1.0452954484208021e-06
71,1.0059412716145744e-06
72,9.67734877121984e-07
73,9.328106784778356e-07
74,9.013121484713338e-07
75,8.717541390979022e-07
76,8.433612492808606e-07
77,8.170236469595693e-07
78,7.924573992568185e-07
79,7.69860207583406e-07
80,7.480139743165637e-07
81,7.26890732494212e-07
82,7.088236202434928e-07
83,6.904845690769434e-07
84,6.737406579304661e-07
85,6.578670195267478e-07
86,6.41668464140821e-07
87,6.267800358727982e-07
88,6.141322614894307e-07
89,6.006519015500089e-07
90,5.886835765522846e-07
91,5.768039272879832e-07
92,5.657126962432812e-07
93,5.54931546048465e-07
94,5.444542239274597e-07
95,5.354527274903376e-07
96,5.26271719536453e-07
97,5.17612420480873e-07
98,5.090038257549168e-07
99,5.006722290090693e-07
100,4.937973017149488e-07
101,4.853067139265477e-07
102,4.78266088066448e-07
103,4.717288391020702e-07
104,4.6474949044750247e-07
105,4.5779688662150875e-07
106,4.515766818258271e-07
107,4.458525211248343e-07
108,4.3967790475107904e-07
109,4.3399461446824716e-07
110,4.2903891994683363e-07
111,4.2433680391695816e-07
112,4.194155849290837e-07
113,4.135674487315555e-07
114,4.084413944838161e-07
115,4.0403685375167697e-07
116,4.0011701685216394e-07
117,3.9550275232613785e-07
118,3.9042885191520327e-07
119,3.874879155318922e-07
120,3.8290724546641286e-07
121,3.7951642184452794e-07
122,3.751929114059749e-07
123,3.7158520171942655e-07
124,3.6727911378875433e-07
125,3.6345403486848227e-07
126,3.6034356298841885e-07
127,3.562990116279252e-07
128,3.53204995917622e-07
129,3.4988258335033606e-07
130,3.4703845130934496e-07
131,3.430237995871721e-07
132,3.413714466660167e-07
133,3.3807762633841776e-07
134,3.3549559930179385e-07
135,3.326850617213495e-07
136,3.291724510745553e-07
137,3.2613721145935415e-07
138,3.2381552728111274e-07
139,3.2126305882229644e-07
140,3.182447301242064e-07
141,3.1593853577760456e-07
142,3.13637116278187e-07
143,3.1110531040212663e-07
144,3.09285212551913e-07
145,3.065281077851978e-07
146,3.0448205734501244e-07
147,3.022047678769013e-07
148,3.001677271186054e-07
149,2.976631208184699e-07
150,2.9539879164985905e-07
151,2.926668685176992e-07
152,2.908828946601716e-07
153,2.8863044576610264e-07
154,2.861469283743645e-07
155,2.843742379354808e-07
156,2.823695979259355e-07
157,2.808399699461006e-07
158,2.7907847766073246e-07
159,2.766134343801241e-07
160,2.750950329755142e-07
161,2.7334337460160896e-07
162,2.713604203563591e-07
163,2.689086215923453e-07
164,2.6716759293776704e-07
165,2.6519415996517637e-07
166,2.634591282912879e-07
167,2.619637200496072e-07
168,2.6070608782902127e-07
169,2.5921644919435494e-07
170,2.565512033925188e-07
171,2.550672206780291e-07
172,2.535859096042259e-07
173,2.5281482862737903e-07
174,2.5063206976483343e-07
175,2.493945601145242e-07
176,2.4768942807895655e-07
177,2.4669265030752285e-07
178,2.4499178152836976e-07
179,2.430587358048797e-07
180,2.420702003291808e-07
181,2.4084837946247717e-07
182,2.391581119809416e-07
183,2.3794123649167886e-07
184,2.3625555911621632e-07
185,2.3504355795012088e-07
186,2.3359856982096971e-07
187,2.323909882306907e-07
188,2.3165711127148825e-07
189,2.2998261783868656e-07
190,2.2925270570794964e-07
191,2.271116841257026e-07
192,2.2520808329318243e-07
193,2.2448483605330694e-07
194,2.2352790551849466e-07
195,2.2163014534726244e-07
196,2.2091325035944465e-07
197,2.2019821699359454e-07
198,2.1877801259506668e-07
199,2.1759551316336e-07
