,EpochLoss
0,7.20205020904541
1,4.565020561218262
2,2.478283405303955
3,1.199920654296875
4,0.4275222718715668
5,0.13605821132659912
6,0.09328661113977432
7,0.0883726254105568
8,0.07528911530971527
9,0.05715247243642807
10,0.04157806932926178
11,0.03256548196077347
12,0.026766518130898476
13,0.017337609082460403
14,0.012683404609560966
15,0.010641559958457947
16,0.007497085724025965
17,0.004275128245353699
18,0.0028003689367324114
19,0.002802647417411208
20,0.0017656090203672647
21,0.0003890815132763237
22,0.0003812240029219538
23,0.00041285905172117054
24,0.00024310906883329153
25,0.0001502569211879745
26,0.00012287173012737185
27,0.00011910170724149793
28,0.00011088737664977089
29,9.060843876795843e-05
30,7.461308996425942e-05
31,6.419376586563885e-05
32,5.3569085139315575e-05
33,4.247222750564106e-05
34,3.4543871151981875e-05
35,3.150553675368428e-05
36,3.179393388563767e-05
37,3.201299114152789e-05
38,2.9945813366794027e-05
39,2.6348565370426513e-05
40,2.2620832169195637e-05
41,1.918693851621356e-05
42,1.607421290827915e-05
43,1.3354099792195484e-05
44,1.1087548955401871e-05
45,9.259307262254879e-06
46,7.803537300787866e-06
47,6.643656888627447e-06
48,5.7142815421684645e-06
49,4.965192147210473e-06
50,4.358139449323062e-06
51,3.8636680983472615e-06
52,3.4577487895148806e-06
53,3.1217680316331098e-06
54,2.8406846013240283e-06
55,2.6027712465293007e-06
56,2.398969627392944e-06
57,2.2223980522539932e-06
58,2.068082267214777e-06
59,1.9316380530653987e-06
60,1.8105049548466923e-06
61,1.701856831459736e-06
62,1.6038682133512339e-06
63,1.515008420938102e-06
64,1.4341882206281298e-06
65,1.3604653759102803e-06
66,1.2928683190693846e-06
67,1.2307784800213994e-06
68,1.1737248541976442e-06
69,1.1210888715140754e-06
70,1.0725468655436998e-06
71,1.027862936098245e-06
72,9.862715160124935e-07
73,9.480966696173709e-07
74,9.126314353125053e-07
75,8.797285317996284e-07
76,8.49299794936087e-07
77,8.210505484385067e-07
78,7.950399094625027e-07
79,7.707668601142359e-07
80,7.480844033125322e-07
81,7.270219839483616e-07
82,7.074323207234556e-07
83,6.890796839797986e-07
84,6.719347993566771e-07
85,6.559387202287326e-07
86,6.409440516108589e-07
87,6.26892017407954e-07
88,6.136058914307796e-07
89,6.011150617268868e-07
90,5.89478531765053e-07
91,5.784311269962927e-07
92,5.679139007952472e-07
93,5.580448032560525e-07
94,5.485292149387533e-07
95,5.395438051891688e-07
96,5.31059185959748e-07
97,5.229576345300302e-07
98,5.153273718860873e-07
99,5.078148319626052e-07
100,5.007738081985735e-07
101,4.93968343562301e-07
102,4.873985517406254e-07
103,4.812117708752339e-07
104,4.7523118951176e-07
105,4.6948630938459246e-07
106,4.638592372430139e-07
107,4.584383930250624e-07
108,4.5337108645071567e-07
109,4.483626412365993e-07
110,4.4353097905514005e-07
111,4.3866984356100147e-07
112,4.3413285766291665e-07
113,4.297725411106512e-07
114,4.253828080891253e-07
115,4.2119924614780757e-07
116,4.1719246723914694e-07
117,4.131267985485465e-07
118,4.0917888100011623e-07
119,4.054373050621507e-07
120,4.019019002043933e-07
121,3.982191287832393e-07
122,3.94654279034512e-07
123,3.9129565720941173e-07
124,3.878486438679829e-07
125,3.846372464977321e-07
126,3.8139651792334917e-07
127,3.783619035857555e-07
128,3.7515053463721415e-07
129,3.7214542203400924e-07
130,3.690224730235059e-07
131,3.662824781258678e-07
132,3.6336578546070086e-07
133,3.606552922974515e-07
134,3.577679592581262e-07
135,3.552048042365641e-07
136,3.525826741679339e-07
137,3.4990162589565443e-07
138,3.471026843726577e-07
139,3.44657365758394e-07
140,3.422120187224209e-07
141,3.397960881557083e-07
142,3.3726237802511605e-07
143,3.348464474584034e-07
144,3.32754694909454e-07
145,3.3045662917174923e-07
146,3.280701719177159e-07
147,3.2586049769633973e-07
148,3.236213501622842e-07
149,3.214411776752968e-07
150,3.1937878475218895e-07
151,3.1716911053081276e-07
152,3.1522461085842224e-07
153,3.1310335657508404e-07
154,3.1101149033929687e-07
155,3.0897857072886836e-07
156,3.071224625728064e-07
157,3.050895713840873e-07
158,3.0314504328998737e-07
159,3.014362732756126e-07
160,2.9955063496345247e-07
161,2.975766619783826e-07
162,2.9589730843326834e-07
163,2.941884815754747e-07
164,2.922439819030842e-07
165,2.905057101543207e-07
166,2.8873793667116843e-07
167,2.869996365006955e-07
168,2.8537920115923043e-07
169,2.836114560977876e-07
170,2.8202046564729244e-07
171,2.804000303058274e-07
172,2.7875015007339243e-07
173,2.771002698409575e-07
174,2.75568226015821e-07
175,2.739477622526465e-07
176,2.725630281474878e-07
177,2.7100151100967196e-07
178,2.6949891207550536e-07
179,2.6808473307937675e-07
180,2.664937426288816e-07
181,2.6507953521104355e-07
182,2.636064095895563e-07
183,2.6228056526633736e-07
184,2.608074396448501e-07
185,2.5933434244507225e-07
186,2.58067444747212e-07
187,2.5665323732937395e-07
188,2.5532739300615503e-07
189,2.54001605526355e-07
190,2.5264631631216616e-07
191,2.5129102709797735e-07
192,2.5011252091644565e-07
193,2.4872778681128693e-07
194,2.474608891134267e-07
195,2.4625290961921564e-07
196,2.4489764882673626e-07
197,2.4368966933252523e-07
198,2.424816898383142e-07
199,2.412737387658126e-07
