,EpochLoss
0,4.485918760299683
1,4.256140470504761
2,4.0866172313690186
3,3.8903898000717163
4,3.71293306350708
5,3.5498331785202026
6,3.380899429321289
7,3.224727988243103
8,3.061652898788452
9,2.92499315738678
10,2.7710827589035034
11,2.6408249139785767
12,2.493457555770874
13,2.362548351287842
14,2.229960322380066
15,2.1056864261627197
16,1.9851988554000854
17,1.844635546207428
18,1.7150607109069824
19,1.5998442769050598
20,1.45378577709198
21,1.3270648121833801
22,1.1942421197891235
23,1.0661672949790955
24,0.9379826188087463
25,0.8157797753810883
26,0.6942259967327118
27,0.5842534303665161
28,0.4775194674730301
29,0.3871355652809143
30,0.31228427588939667
31,0.25000887364149094
32,0.1976596936583519
33,0.15476293116807938
34,0.1277002990245819
35,0.10847499221563339
36,0.09462451562285423
37,0.08275970816612244
38,0.07444333285093307
39,0.06828136369585991
40,0.0660012848675251
41,0.05951657146215439
42,0.05553329363465309
43,0.05552291311323643
44,0.05363248288631439
45,0.050450969487428665
46,0.049510037526488304
47,0.047317247837781906
48,0.0448590200394392
49,0.04503229819238186
50,0.04323478229343891
51,0.04201214201748371
52,0.039934033527970314
53,0.04046889580786228
54,0.03973264992237091
55,0.03762493655085564
56,0.03668753616511822
57,0.03578704036772251
58,0.03625207394361496
59,0.033408455550670624
60,0.03308400511741638
61,0.032675765454769135
62,0.033302479423582554
63,0.031286013312637806
64,0.030332036316394806
65,0.030026555061340332
66,0.029054034501314163
67,0.02939501218497753
68,0.027767248451709747
69,0.02728058211505413
70,0.02684462070465088
71,0.02525760605931282
72,0.02488156035542488
73,0.024707939475774765
74,0.023844845592975616
75,0.023442639969289303
76,0.02324338722974062
77,0.02218984067440033
78,0.02250649966299534
79,0.021565981209278107
80,0.021001318469643593
81,0.019818433560431004
82,0.019525992684066296
83,0.018961983732879162
84,0.018758376128971577
85,0.017970879562199116
86,0.01739424839615822
87,0.016603507101535797
88,0.015969969797879457
89,0.016111564822494984
90,0.0164520307444036
91,0.014909117948263884
92,0.014454050455242395
93,0.013558449689298868
94,0.013686527963727713
95,0.01337770652025938
96,0.013651604764163494
97,0.012558430898934603
98,0.012427229899913073
99,0.01155926939100027
100,0.011045015882700682
101,0.01105328369885683
102,0.01085155364125967
103,0.010173238348215818
104,0.010238485410809517
105,0.009615663904696703
106,0.009382790420204401
107,0.009180417284369469
108,0.008800400421023369
109,0.008288262877613306
110,0.008084829896688461
111,0.007632228080183268
112,0.007750606629997492
113,0.007262843893840909
114,0.006940383929759264
115,0.006585715105757117
116,0.0065018602181226015
117,0.006677150260657072
118,0.00640878826379776
119,0.0061142658814787865
120,0.006122182356193662
121,0.0057234137784689665
122,0.0056473021395504475
123,0.005489910952746868
124,0.005089074606075883
125,0.005000388016924262
126,0.005085055949166417
127,0.005016733193770051
128,0.004738266114145517
129,0.004477515583857894
130,0.004320553969591856
131,0.004395992960780859
132,0.004232452483847737
133,0.004131344147026539
134,0.003963384078815579
135,0.0038337218575179577
136,0.0038057981291785836
137,0.00380965752992779
138,0.0036803173134103417
139,0.003764532273635268
140,0.0034232279285788536
141,0.0033385505666956306
142,0.0034184305695816875
143,0.003264902043156326
144,0.0032285021152347326
145,0.003045864519663155
146,0.0031470091780647635
147,0.003032046603038907
148,0.0029845527606084943
149,0.002936609322205186
150,0.0028757675318047404
151,0.002796552609652281
152,0.0027810133760794997
153,0.002612133859656751
154,0.002581156906671822
155,0.0026425461983308196
156,0.002667340449988842
157,0.0024077078560367227
158,0.0024946185294538736
159,0.0025184901896864176
160,0.0024277763441205025
161,0.0024563614279031754
162,0.0022483920911327004
163,0.002304774825461209
164,0.002303570625372231
165,0.0022024645004421473
166,0.0021855372469872236
167,0.00221982691437006
168,0.002204927965067327
169,0.0021698145428672433
170,0.0020972425118088722
171,0.002074816497042775
172,0.0020584026351571083
173,0.0020551008637994528
174,0.0020149783231317997
175,0.0019661379046738148
176,0.0018817944219335914
177,0.001888363331090659
178,0.0018725096015259624
179,0.0018710522563196719
180,0.0018115186248905957
181,0.0019058235338889062
182,0.001867404906079173
183,0.0018310958985239267
184,0.0017823699745349586
185,0.001782080449629575
186,0.0018163233762606978
187,0.001685003808233887
188,0.001754834782332182
189,0.0017164652817882597
190,0.0016545557882636786
191,0.0016510714194737375
192,0.0016431079129688442
193,0.0016833642730489373
194,0.0016634832136332989
195,0.0015534299309365451
196,0.001514693140052259
197,0.0015953992842696607
198,0.0014738704194314778
199,0.001535053364932537
200,0.0015259770443663
201,0.001462197455111891
202,0.0015214516897685826
203,0.001467341382522136
204,0.001486936875153333
205,0.0014730559778399765
206,0.0014410708099603653
207,0.0014242057222872972
208,0.0013539254432544112
209,0.001356931054033339
210,0.0013294796808622777
211,0.0013770440127700567
212,0.0013415153371170163
213,0.0013123909593559802
214,0.0013183880946598947
215,0.0013320446014404297
216,0.001217945187818259
217,0.0012058538850396872
218,0.0013134999317117035
219,0.0012208770494908094
220,0.001247899781446904
221,0.0012381990090943873
222,0.0011464578565210104
223,0.001181524305138737
224,0.001186605542898178
225,0.0011619040160439909
226,0.0011474984348751605
227,0.001076610729796812
228,0.0011461929534561932
229,0.0011215850245207548
230,0.0010957909980788827
231,0.0011288797250017524
232,0.0010911450372077525
233,0.0010639752144925296
234,0.001062861003447324
235,0.0010417983285151422
236,0.001017534697894007
237,0.0010310662328265607
238,0.0010077571496367455
239,0.0010095082689076662
240,0.0010184163402300328
241,0.0009693257743492723
242,0.000994729925878346
243,0.0009784193825908005
244,0.0009877913689706475
245,0.0009642735531087965
246,0.000985847058473155
247,0.0009028428175952286
248,0.0009259480575565249
249,0.0008787332044448704
250,0.0008904586138669401
251,0.0008929791511036456
252,0.0008473512716591358
253,0.0008946065499912947
254,0.0008279404428321868
255,0.0008695748983882368
256,0.0008491183980368078
257,0.0008418011420872062
258,0.0008115438686218113
259,0.0007940946088638157
260,0.0008240999886766076
261,0.0008151369402185082
262,0.0007884608639869839
263,0.0007779572915751487
264,0.0007872455462347716
265,0.0007452843710780144
266,0.0007676994137000293
267,0.0007665155280847102
268,0.0007612546323798597
269,0.000756209046812728
