,EpochLoss
0,7.209476947784424
1,4.572880744934082
2,2.457103967666626
3,1.1851316690444946
4,0.4165545701980591
5,0.12640604376792908
6,0.0792669728398323
7,0.08257199823856354
8,0.08015847206115723
9,0.07279977202415466
10,0.06008493900299072
11,0.045086584985256195
12,0.03225244954228401
13,0.023170579224824905
14,0.019615035504102707
15,0.018782421946525574
16,0.015253313817083836
17,0.009342369623482227
18,0.0043689534068107605
19,0.002980316523462534
20,0.0019362426828593016
21,0.0013072763103991747
22,0.0007992354803718626
23,0.0004237201064825058
24,0.0002984760794788599
25,0.0002516611712053418
26,0.00019626508583314717
27,0.0001539477234473452
28,0.00012651046563405544
29,0.00010921556531684473
30,9.975904686143622e-05
31,9.410963684786111e-05
32,8.951940253609791e-05
33,8.193526446120813e-05
34,6.772020424250513e-05
35,5.302797580952756e-05
36,4.404511128086597e-05
37,3.884286343236454e-05
38,3.2028721761889756e-05
39,2.362576560699381e-05
40,1.6945175957516767e-05
41,1.2728602996503469e-05
42,1.0161133104702458e-05
43,8.50272954266984e-06
44,7.339132935157977e-06
45,6.465692422352731e-06
46,5.7772008403844666e-06
47,5.213683834881522e-06
48,4.743857516587013e-06
49,4.343285581853706e-06
50,3.997169187641703e-06
51,3.6928229292243486e-06
52,3.425035629334161e-06
53,3.185372179359547e-06
54,2.971948788399459e-06
55,2.7773114652518416e-06
56,2.602552285679849e-06
57,2.442675850033993e-06
58,2.297176934007439e-06
59,2.163528733944986e-06
60,2.041658262896817e-06
61,1.930269490912906e-06
62,1.8285724081579247e-06
63,1.7341824332106626e-06
64,1.6483970739500364e-06
65,1.5692369288444752e-06
66,1.4957934126869077e-06
67,1.429895633009437e-06
68,1.3682930557479267e-06
69,1.3103626770316623e-06
70,1.2578186669998104e-06
71,1.2093286159142735e-06
72,1.1648551208054414e-06
73,1.123537685998599e-06
74,1.0846376881090691e-06
75,1.0480040373295196e-06
76,1.0147900866286363e-06
77,9.843773796092137e-07
78,9.548483603794011e-07
79,9.283047006647394e-07
80,9.028341310113319e-07
81,8.791240588834626e-07
82,8.559688922105124e-07
83,8.342942692252109e-07
84,8.133730489134905e-07
85,7.95071230186295e-07
86,7.767827128191129e-07
87,7.596672730869614e-07
88,7.439446108037373e-07
89,7.286589038812963e-07
90,7.147397695916879e-07
91,7.012322953414696e-07
92,6.876539373479318e-07
93,6.756420702913601e-07
94,6.63303694636852e-07
95,6.52276980872557e-07
96,6.411406161532796e-07
97,6.308281967903895e-07
98,6.208628064996446e-07
99,6.114709663052054e-07
100,6.012325002302532e-07
101,5.929701387685782e-07
102,5.840862513650791e-07
103,5.766955837316345e-07
104,5.67731433420704e-07
105,5.602509531854594e-07
106,5.526014206225227e-07
107,5.454853635455947e-07
108,5.388999397837324e-07
109,5.314267923495208e-07
110,5.251854986454418e-07
111,5.185212330616196e-07
112,5.130829663357872e-07
113,5.065099912826554e-07
114,5.00922283208638e-07
115,4.956101520292577e-07
116,4.896283485322783e-07
117,4.841530767407676e-07
118,4.787135594597203e-07
119,4.735407514999679e-07
120,4.6934195552239544e-07
121,4.630519185866433e-07
122,4.5891081867921457e-07
123,4.538531754860742e-07
124,4.4952875555281935e-07
125,4.457002091839968e-07
126,4.4071600768802455e-07
127,4.369332771148038e-07
128,4.3246527070550655e-07
129,4.280173584447766e-07
130,4.2382472997815057e-07
131,4.1918053739209427e-07
132,4.1573241560399765e-07
133,4.1183102439390495e-07
134,4.088890648290544e-07
135,4.0431402226204227e-07
136,4.0116822219715687e-07
137,3.973307229898637e-07
138,3.939789792184456e-07
139,3.913497437224578e-07
140,3.884975967594073e-07
141,3.844798186491971e-07
142,3.8000456470399513e-07
143,3.783691226999508e-07
144,3.7486091741811833e-07
145,3.716000378517492e-07
146,3.6882175891150837e-07
147,3.66289953035448e-07
148,3.625916917826544e-07
149,3.598451883135567e-07
150,3.578164466944145e-07
151,3.5532602282728476e-07
152,3.5143145282745536e-07
153,3.496669478408876e-07
154,3.4720446251412795e-07
155,3.447507594955823e-07
156,3.4136334647882904e-07
157,3.382199338375358e-07
158,3.3626298545641475e-07
159,3.343144499012851e-07
160,3.3213768801942933e-07
161,3.2926112680797814e-07
162,3.263927226271335e-07
163,3.2400268423771195e-07
164,3.2256224358206964e-07
165,3.201862170953973e-07
166,3.1734566618979443e-07
167,3.154543435357482e-07
168,3.1404124456457794e-07
169,3.1145614798333554e-07
170,3.084052764279477e-07
171,3.063036899675353e-07
172,3.042080152226845e-07
173,3.009398596987012e-07
174,2.993271550622012e-07
175,2.974845472181187e-07
176,2.954115529973933e-07
177,2.933442146968446e-07
178,2.9198855600043316e-07
179,2.906386384893267e-07
180,2.8882254810014274e-07
181,2.8677570185209333e-07
182,2.854405067864718e-07
183,2.829317509167595e-07
184,2.808993428971007e-07
185,2.793425153413409e-07
186,2.780264765078755e-07
187,2.755361947492929e-07
188,2.7352118081580556e-07
189,2.7221861387261015e-07
190,2.7091962806480296e-07
191,2.700958248169627e-07
192,2.6809848918674106e-07
193,2.6586880608192587e-07
194,2.641144192239153e-07
195,2.6307100142730633e-07
196,2.615605296796275e-07
197,2.5981745466197026e-07
198,2.5807841552705213e-07
199,2.568144452652632e-07
