,EpochLoss
0,7.152282238006592
1,4.533552169799805
2,2.438669443130493
3,1.1836295127868652
4,0.4262583553791046
5,0.13364990055561066
6,0.09116195887327194
7,0.10159707814455032
8,0.10716290771961212
9,0.09827248007059097
10,0.08125539124011993
11,0.06572561711072922
12,0.05118066072463989
13,0.04178773984313011
14,0.035089172422885895
15,0.026105906814336777
16,0.018802741542458534
17,0.016503019258379936
18,0.01593255065381527
19,0.012210896238684654
20,0.005651957355439663
21,0.0018303795950487256
22,0.0008916641236282885
23,0.0011093609500676394
24,0.0011668909573927522
25,0.000901624676771462
26,0.0005948097677901387
27,0.00039124576142057776
28,0.0003161515633109957
29,0.00021389988251030445
30,0.00013882094935979694
31,0.00010211495100520551
32,7.583288243040442e-05
33,5.648294973070733e-05
34,4.889008414465934e-05
35,5.076657544123009e-05
36,4.861308116232976e-05
37,3.754257704713382e-05
38,2.7035213861381635e-05
39,2.064270847768057e-05
40,1.6923702787607908e-05
41,1.4612484847020824e-05
42,1.304546731262235e-05
43,1.182812138722511e-05
44,1.0742373888206203e-05
45,9.71476129052462e-06
46,8.750655979383737e-06
47,7.87562476034509e-06
48,7.102915787982056e-06
49,6.4304767875000834e-06
50,5.847683496540412e-06
51,5.340946700016502e-06
52,4.897719918517396e-06
53,4.5082324504619464e-06
54,4.1641592360974755e-06
55,3.8591620068473276e-06
56,3.588129629861214e-06
57,3.346655830682721e-06
58,3.1312727060139878e-06
59,2.9385703328443924e-06
60,2.7657270038616844e-06
61,2.6102136416739086e-06
62,2.4699143068573903e-06
63,2.3430341116181808e-06
64,2.228133098469698e-06
65,2.1232101516943658e-06
66,2.0275301721994765e-06
67,1.9398571566853207e-06
68,1.8591911157272989e-06
69,1.7851199345386703e-06
70,1.716643055260647e-06
71,1.6532011386516388e-06
72,1.5943523976602592e-06
73,1.5397441757158958e-06
74,1.4889938029227778e-06
75,1.4416003750739037e-06
76,1.3972404531159555e-06
77,1.3556486919696908e-06
78,1.3167957604309777e-06
79,1.2802698847735883e-06
80,1.2457463753889897e-06
81,1.2133435802752501e-06
82,1.182708047053893e-06
83,1.153692551270069e-06
84,1.1263852002230124e-06
85,1.1002559858752647e-06
86,1.0757469226518879e-06
87,1.0524161098146578e-06
88,1.0301162092218874e-06
89,1.008994445328426e-06
90,9.887858141155448e-07
91,9.694608706922736e-07
92,9.509902270110615e-07
93,9.334326023235917e-07
94,9.165526080323616e-07
95,9.004678531709942e-07
96,8.849133905641793e-07
97,8.700657758708985e-07
98,8.558368449484988e-07
99,8.421381494372326e-07
100,8.289991910714889e-07
101,8.161841833498329e-07
102,8.040467491809977e-07
103,7.922332656562503e-07
104,7.80802793087787e-07
105,7.696963280068303e-07
106,7.590023187731276e-07
107,7.487207085432601e-07
108,7.386453262370196e-07
109,7.289528412002255e-07
110,7.196433671197155e-07
111,7.104811743374739e-07
112,7.016429890427389e-07
113,6.928343054823927e-07
114,6.845853590675688e-07
115,6.765721423107607e-07
116,6.685881999146659e-07
117,6.60810542285617e-07
118,6.533570058309124e-07
119,6.462274200202955e-07
120,6.389211080204404e-07
121,6.319683620858996e-07
122,6.252807338569255e-07
123,6.185047141116229e-07
124,6.119938120718871e-07
125,6.056596362213895e-07
126,5.993844638396695e-07
127,5.933155193815765e-07
128,5.874527460036916e-07
129,5.816782504552975e-07
130,5.759038685937412e-07
131,5.703061560780043e-07
132,5.648559522342111e-07
133,5.595823608928185e-07
134,5.541909331441275e-07
135,5.49123512882943e-07
136,5.441150960905361e-07
137,5.390771775637404e-07
138,5.342749318515416e-07
139,5.296200811244489e-07
140,5.248767251941899e-07
141,5.203102091400069e-07
142,5.15743636242405e-07
143,5.113538463774603e-07
144,5.069346116215456e-07
145,5.027805514146166e-07
146,4.984497081750305e-07
147,4.943250360156526e-07
148,4.902593673250522e-07
149,4.860758053837344e-07
150,4.822751975552819e-07
151,4.784157567883085e-07
152,4.7452675744352746e-07
153,4.706672882548446e-07
154,4.671318833970872e-07
155,4.6344916881935205e-07
156,4.59766397398198e-07
157,4.562309641187312e-07
158,4.526366410573246e-07
159,4.4927796238880546e-07
160,4.4591931214199576e-07
161,4.4247224195714807e-07
162,4.391725099139876e-07
163,4.360200875908049e-07
164,4.3269091065667453e-07
165,4.296857980534696e-07
166,4.2647440068321885e-07
167,4.234103698763647e-07
168,4.2046417547680903e-07
169,4.175768992809026e-07
170,4.144833951613691e-07
171,4.116845104817912e-07
172,4.087382876605261e-07
173,4.058215097302309e-07
174,4.029637352687132e-07
175,4.0025312841862615e-07
176,3.9757210856805614e-07
177,3.9489108871748613e-07
178,3.9218053871081793e-07
179,3.895584086421877e-07
180,3.8699519677720673e-07
181,3.844909315375844e-07
182,3.8204555607990187e-07
183,3.7954129084027954e-07
184,3.7694860566261923e-07
185,3.7441483868860814e-07
186,3.7202838143457484e-07
187,3.6967148275834916e-07
188,3.6722605045724777e-07
189,3.6507535128293966e-07
190,3.627772855452349e-07
191,3.6036132655681286e-07
192,3.5815165233543667e-07
193,3.557946968157921e-07
194,3.537323323143937e-07
195,3.515226580930175e-07
196,3.49371930497e-07
197,3.4728009268292226e-07
198,3.451588099778746e-07
199,3.430964170547668e-07
